2019-04-17 08:53:14.527 INFO  --- [http-nio-9999-exec-8] com.example.acm.interceptor.AuthInterceptor Line:33  - -------------------------POST
2019-04-17 09:10:09.028 INFO  --- [main] com.mangofactory.swagger.plugin.SwaggerPluginAdapter Line:50  - initializing plugin bean customImplementation
2019-04-17 09:10:09.037 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:55  - Scanning for api listing references
2019-04-17 09:10:09.042 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectAlbum was album-controller
2019-04-17 09:10:09.044 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectAlbum belongs to groups: [[ResourceGroup{groupName='album-controller', position=0}]] 
2019-04-17 09:10:09.045 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='album-controller', position=0} with description:Album Controller for handler method:selectAlbum
2019-04-17 09:10:09.045 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method deleteAlbum was album-controller
2019-04-17 09:10:09.045 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: deleteAlbum belongs to groups: [[ResourceGroup{groupName='album-controller', position=0}]] 
2019-04-17 09:10:09.046 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='album-controller', position=0} with description:Album Controller for handler method:deleteAlbum
2019-04-17 09:10:09.046 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method AlbumDetail was album-controller
2019-04-17 09:10:09.046 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: AlbumDetail belongs to groups: [[ResourceGroup{groupName='album-controller', position=0}]] 
2019-04-17 09:10:09.046 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='album-controller', position=0} with description:Album Controller for handler method:AlbumDetail
2019-04-17 09:10:09.047 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method addAlbum was album-controller
2019-04-17 09:10:09.047 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addAlbum belongs to groups: [[ResourceGroup{groupName='album-controller', position=0}]] 
2019-04-17 09:10:09.048 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='album-controller', position=0} with description:Album Controller for handler method:addAlbum
2019-04-17 09:10:09.048 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method detail was announcement-c-ontroller
2019-04-17 09:10:09.049 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: detail belongs to groups: [[ResourceGroup{groupName='announcement-c-ontroller', position=0}]] 
2019-04-17 09:10:09.640 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='announcement-c-ontroller', position=0} with description:Announcement C Ontroller for handler method:detail
2019-04-17 09:10:09.640 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method addNews was announcement-c-ontroller
2019-04-17 09:10:09.641 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addNews belongs to groups: [[ResourceGroup{groupName='announcement-c-ontroller', position=0}]] 
2019-04-17 09:10:09.641 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='announcement-c-ontroller', position=0} with description:Announcement C Ontroller for handler method:addNews
2019-04-17 09:10:09.641 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectAnnounce was announcement-c-ontroller
2019-04-17 09:10:09.642 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectAnnounce belongs to groups: [[ResourceGroup{groupName='announcement-c-ontroller', position=0}]] 
2019-04-17 09:10:09.642 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='announcement-c-ontroller', position=0} with description:Announcement C Ontroller for handler method:selectAnnounce
2019-04-17 09:10:09.642 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectClass was announcement-c-ontroller
2019-04-17 09:10:09.642 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectClass belongs to groups: [[ResourceGroup{groupName='announcement-c-ontroller', position=0}]] 
2019-04-17 09:10:09.642 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='announcement-c-ontroller', position=0} with description:Announcement C Ontroller for handler method:selectClass
2019-04-17 09:10:09.643 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method updateFirst was announcement-c-ontroller
2019-04-17 09:10:09.643 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: updateFirst belongs to groups: [[ResourceGroup{groupName='announcement-c-ontroller', position=0}]] 
2019-04-17 09:10:09.643 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='announcement-c-ontroller', position=0} with description:Announcement C Ontroller for handler method:updateFirst
2019-04-17 09:10:09.643 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method updateAnnounce was announcement-c-ontroller
2019-04-17 09:10:09.644 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: updateAnnounce belongs to groups: [[ResourceGroup{groupName='announcement-c-ontroller', position=0}]] 
2019-04-17 09:10:09.644 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='announcement-c-ontroller', position=0} with description:Announcement C Ontroller for handler method:updateAnnounce
2019-04-17 09:10:09.645 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method addAttandence was attendance-controller
2019-04-17 09:10:09.645 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addAttandence belongs to groups: [[ResourceGroup{groupName='attendance-controller', position=0}]] 
2019-04-17 09:10:09.645 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='attendance-controller', position=0} with description:Attendance Controller for handler method:addAttandence
2019-04-17 09:10:09.645 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method addComment was comment-controller
2019-04-17 09:10:09.646 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addComment belongs to groups: [[ResourceGroup{groupName='comment-controller', position=0}]] 
2019-04-17 09:10:09.646 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='comment-controller', position=0} with description:Comment Controller for handler method:addComment
2019-04-17 09:10:09.646 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method deleteComment was comment-controller
2019-04-17 09:10:09.646 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: deleteComment belongs to groups: [[ResourceGroup{groupName='comment-controller', position=0}]] 
2019-04-17 09:10:09.646 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='comment-controller', position=0} with description:Comment Controller for handler method:deleteComment
2019-04-17 09:10:09.646 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectComment was comment-controller
2019-04-17 09:10:09.647 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectComment belongs to groups: [[ResourceGroup{groupName='comment-controller', position=0}]] 
2019-04-17 09:10:09.647 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='comment-controller', position=0} with description:Comment Controller for handler method:selectComment
2019-04-17 09:10:09.647 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectUserComment was comment-controller
2019-04-17 09:10:09.648 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectUserComment belongs to groups: [[ResourceGroup{groupName='comment-controller', position=0}]] 
2019-04-17 09:10:09.648 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='comment-controller', position=0} with description:Comment Controller for handler method:selectUserComment
2019-04-17 09:10:09.648 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method addCompetition was competition-controller
2019-04-17 09:10:09.649 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addCompetition belongs to groups: [[ResourceGroup{groupName='competition-controller', position=0}]] 
2019-04-17 09:10:09.649 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='competition-controller', position=0} with description:Competition Controller for handler method:addCompetition
2019-04-17 09:10:09.649 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method userCompetition was competition-controller
2019-04-17 09:10:09.650 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: userCompetition belongs to groups: [[ResourceGroup{groupName='competition-controller', position=0}]] 
2019-04-17 09:10:09.650 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='competition-controller', position=0} with description:Competition Controller for handler method:userCompetition
2019-04-17 09:10:09.650 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method doneCompetition was competition-controller
2019-04-17 09:10:09.650 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: doneCompetition belongs to groups: [[ResourceGroup{groupName='competition-controller', position=0}]] 
2019-04-17 09:10:09.651 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='competition-controller', position=0} with description:Competition Controller for handler method:doneCompetition
2019-04-17 09:10:09.651 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method joinCompetition was competition-controller
2019-04-17 09:10:09.651 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: joinCompetition belongs to groups: [[ResourceGroup{groupName='competition-controller', position=0}]] 
2019-04-17 09:10:09.652 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='competition-controller', position=0} with description:Competition Controller for handler method:joinCompetition
2019-04-17 09:10:09.652 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method deleteCompetition was competition-controller
2019-04-17 09:10:09.652 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: deleteCompetition belongs to groups: [[ResourceGroup{groupName='competition-controller', position=0}]] 
2019-04-17 09:10:09.652 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='competition-controller', position=0} with description:Competition Controller for handler method:deleteCompetition
2019-04-17 09:10:09.653 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method personCompetition was competition-controller
2019-04-17 09:10:09.653 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: personCompetition belongs to groups: [[ResourceGroup{groupName='competition-controller', position=0}]] 
2019-04-17 09:10:09.653 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='competition-controller', position=0} with description:Competition Controller for handler method:personCompetition
2019-04-17 09:10:09.653 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method detailCompetition was competition-controller
2019-04-17 09:10:09.654 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: detailCompetition belongs to groups: [[ResourceGroup{groupName='competition-controller', position=0}]] 
2019-04-17 09:10:09.654 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='competition-controller', position=0} with description:Competition Controller for handler method:detailCompetition
2019-04-17 09:10:09.654 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method updateCompetition was competition-controller
2019-04-17 09:10:09.654 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: updateCompetition belongs to groups: [[ResourceGroup{groupName='competition-controller', position=0}]] 
2019-04-17 09:10:09.654 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='competition-controller', position=0} with description:Competition Controller for handler method:updateCompetition
2019-04-17 09:10:09.655 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectCompetition was competition-controller
2019-04-17 09:10:09.655 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectCompetition belongs to groups: [[ResourceGroup{groupName='competition-controller', position=0}]] 
2019-04-17 09:10:09.655 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='competition-controller', position=0} with description:Competition Controller for handler method:selectCompetition
2019-04-17 09:10:09.655 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectDayDuty was day-duty-controller
2019-04-17 09:10:09.656 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectDayDuty belongs to groups: [[ResourceGroup{groupName='day-duty-controller', position=0}]] 
2019-04-17 09:10:09.656 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='day-duty-controller', position=0} with description:Day Duty Controller for handler method:selectDayDuty
2019-04-17 09:10:09.656 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method updateDayDuty was day-duty-controller
2019-04-17 09:10:09.656 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: updateDayDuty belongs to groups: [[ResourceGroup{groupName='day-duty-controller', position=0}]] 
2019-04-17 09:10:09.656 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='day-duty-controller', position=0} with description:Day Duty Controller for handler method:updateDayDuty
2019-04-17 09:10:09.657 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method detailDayDuty was day-duty-controller
2019-04-17 09:10:09.657 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: detailDayDuty belongs to groups: [[ResourceGroup{groupName='day-duty-controller', position=0}]] 
2019-04-17 09:10:09.657 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='day-duty-controller', position=0} with description:Day Duty Controller for handler method:detailDayDuty
2019-04-17 09:10:09.658 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method addFriendurl was friendurl-controller
2019-04-17 09:10:09.658 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addFriendurl belongs to groups: [[ResourceGroup{groupName='friendurl-controller', position=0}]] 
2019-04-17 09:10:09.658 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='friendurl-controller', position=0} with description:Friendurl Controller for handler method:addFriendurl
2019-04-17 09:10:09.658 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method updateFriendurl was friendurl-controller
2019-04-17 09:10:09.658 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: updateFriendurl belongs to groups: [[ResourceGroup{groupName='friendurl-controller', position=0}]] 
2019-04-17 09:10:09.659 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='friendurl-controller', position=0} with description:Friendurl Controller for handler method:updateFriendurl
2019-04-17 09:10:09.659 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method deleteFriendurl was friendurl-controller
2019-04-17 09:10:09.659 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: deleteFriendurl belongs to groups: [[ResourceGroup{groupName='friendurl-controller', position=0}]] 
2019-04-17 09:10:09.659 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='friendurl-controller', position=0} with description:Friendurl Controller for handler method:deleteFriendurl
2019-04-17 09:10:09.659 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method detailFriendurl was friendurl-controller
2019-04-17 09:10:09.660 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: detailFriendurl belongs to groups: [[ResourceGroup{groupName='friendurl-controller', position=0}]] 
2019-04-17 09:10:09.660 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='friendurl-controller', position=0} with description:Friendurl Controller for handler method:detailFriendurl
2019-04-17 09:10:09.660 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectCompetition was friendurl-controller
2019-04-17 09:10:09.660 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectCompetition belongs to groups: [[ResourceGroup{groupName='friendurl-controller', position=0}]] 
2019-04-17 09:10:09.661 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='friendurl-controller', position=0} with description:Friendurl Controller for handler method:selectCompetition
2019-04-17 09:10:09.661 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method uploadImg was image-controller
2019-04-17 09:10:09.661 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: uploadImg belongs to groups: [[ResourceGroup{groupName='image-controller', position=0}]] 
2019-04-17 09:10:09.661 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='image-controller', position=0} with description:Image Controller for handler method:uploadImg
2019-04-17 09:10:09.662 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method showPhotos was image-controller
2019-04-17 09:10:09.662 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: showPhotos belongs to groups: [[ResourceGroup{groupName='image-controller', position=0}]] 
2019-04-17 09:10:09.662 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='image-controller', position=0} with description:Image Controller for handler method:showPhotos
2019-04-17 09:10:09.662 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method uploadImg1 was image-controller
2019-04-17 09:10:09.662 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: uploadImg1 belongs to groups: [[ResourceGroup{groupName='image-controller', position=0}]] 
2019-04-17 09:10:09.663 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='image-controller', position=0} with description:Image Controller for handler method:uploadImg1
2019-04-17 09:10:09.663 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method addImpression was impression-controller
2019-04-17 09:10:09.663 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addImpression belongs to groups: [[ResourceGroup{groupName='impression-controller', position=0}]] 
2019-04-17 09:10:09.664 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='impression-controller', position=0} with description:Impression Controller for handler method:addImpression
2019-04-17 09:10:09.664 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method agreeImpression was impression-controller
2019-04-17 09:10:09.664 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: agreeImpression belongs to groups: [[ResourceGroup{groupName='impression-controller', position=0}]] 
2019-04-17 09:10:09.665 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='impression-controller', position=0} with description:Impression Controller for handler method:agreeImpression
2019-04-17 09:10:09.665 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method deleteImpression was impression-controller
